Well name;Date;Working production time, h;Stoped injection time, h;Working injection time, h;Stoped production time, h;Qoil, t/m;Qliq, t/m;Injection, ì3/m;ProductionGasDissolved, 1000*m3/m;T1_Õ, m;T1_Y, m;T3_X, m;T3_Y, m
INJ26;01.01.2001;0;0;744;0;0;0;2332.85878;1;325;325;0;0
INJ26;01.02.2001;0;0;672;0;0;0;2371.48863;1;325;325;0;0
INJ26;01.03.2001;0;0;744;0;0;0;2171.70026;1;325;325;0;0
INJ26;01.04.2001;0;0;720;0;0;0;2432.96868;1;325;325;0;0
INJ26;01.05.2001;0;0;744;0;0;0;2377.26315;1;325;325;0;0
INJ26;01.06.2001;0;0;720;0;0;0;2474.8275;1;325;325;0;0
INJ26;01.07.2001;0;0;744;0;0;0;2406.6832;1;325;325;0;0
INJ26;01.08.2001;0;0;744;0;0;0;2494.2763;1;325;325;0;0
INJ26;01.09.2001;0;0;720;0;0;0;2498.0914;1;325;325;0;0
INJ26;01.10.2001;0;0;744;0;0;0;2418.8533;1;325;325;0;0
INJ26;01.11.2001;0;0;720;0;0;0;2499.2852;1;325;325;0;0
INJ26;01.12.2001;0;0;744;0;0;0;2417.6355;1;325;325;0;0
INJ26;01.01.2002;0;0;744;0;0;0;2496.4449;1;325;325;0;0
INJ26;01.02.2002;0;0;672;0;0;0;2494.2681;1;325;325;0;0
INJ26;01.03.2002;0;0;744;0;0;0;2250.9145;1;325;325;0;0
INJ26;01.04.2002;0;0;720;0;0;0;2489.5584;1;325;325;0;0
INJ26;01.05.2002;0;0;744;0;0;0;2406.7931;1;325;325;0;0
INJ26;01.06.2002;0;0;720;0;0;0;2484.4523;1;325;325;0;0
INJ26;01.07.2002;0;0;744;0;0;0;2402.0763;1;325;325;0;0
INJ26;01.08.2002;0;0;744;0;0;0;2479.5724;1;325;325;0;0
INJ26;01.09.2002;0;0;720;0;0;0;2477.266;1;325;325;0;0
INJ26;01.10.2002;0;0;744;0;0;0;2395.3119;1;325;325;0;0
INJ26;01.11.2002;0;0;720;0;0;0;2473.0686;1;325;325;0;0
INJ26;01.12.2002;0;0;744;0;0;0;2391.3772;1;325;325;0;0
INJ26;01.01.2003;0;0;744;0;0;0;2469.073;1;325;325;0;0
INJ26;01.02.2003;0;0;672;0;0;0;2467.1637;1;325;325;0;0
INJ26;01.03.2003;0;0;744;0;0;0;2226.8983;1;325;325;0;0
INJ26;01.04.2003;0;0;720;0;0;0;2463.7106;1;325;325;0;0
INJ26;01.05.2003;0;0;744;0;0;0;2382.6071;1;325;325;0;0
INJ26;01.06.2003;0;0;720;0;0;0;2460.3341;1;325;325;0;0
INJ26;01.07.2003;0;0;744;0;0;0;2379.4327;1;325;325;0;0
INJ26;01.08.2003;0;0;744;0;0;0;2457.1635;1;325;325;0;0
INJ26;01.09.2003;0;0;720;0;0;0;2455.5905;1;325;325;0;0
INJ26;01.10.2003;0;0;744;0;0;0;2374.9517;1;325;325;0;0
INJ26;01.11.2003;0;0;720;0;0;0;2452.6718;1;325;325;0;0
INJ26;01.12.2003;0;0;744;0;0;0;2372.2144;1;325;325;0;0
INJ26;01.01.2004;0;0;744;0;0;0;2449.8895;1;325;325;0;0
INJ26;01.02.2004;0;0;696;0;0;0;2448.5504;1;325;325;0;0
INJ26;01.03.2004;0;0;744;0;0;0;2289.4444;1;325;325;0;0
INJ26;01.04.2004;0;0;720;0;0;0;2446.0736;1;325;325;0;0
INJ26;01.05.2004;0;0;744;0;0;0;2366.0116;1;325;325;0;0
INJ26;01.06.2004;0;0;720;0;0;0;2443.6785;1;325;325;0;0
INJ26;01.07.2004;0;0;744;0;0;0;2363.748;1;325;325;0;0
INJ26;01.08.2004;0;0;744;0;0;0;2441.38;1;325;325;0;0
INJ26;01.09.2004;0;0;720;0;0;0;2440.243;1;325;325;0;0
INJ26;01.10.2004;0;0;744;0;0;0;2360.479;1;325;325;0;0
INJ26;01.11.2004;0;0;720;0;0;0;2438.064;1;325;325;0;0
INJ26;01.12.2004;0;0;744;0;0;0;2358.403;1;325;325;0;0
INJ26;01.01.2005;0;0;744;0;0;0;2435.953;1;325;325;0;0
INJ26;01.02.2005;0;0;672;0;0;0;2434.915;1;325;325;0;0
INJ26;01.03.2005;0;0;744;0;0;0;2198.44;1;325;325;0;0
INJ26;01.04.2005;0;0;720;0;0;0;2432.977;1;325;325;0;0
INJ26;01.05.2005;0;0;744;0;0;0;2353.565;1;325;325;0;0
INJ26;01.06.2005;0;0;720;0;0;0;2431.046;1;325;325;0;0
INJ26;01.07.2005;0;0;744;0;0;0;2351.735;1;325;325;0;0
INJ26;01.08.2005;0;0;744;0;0;0;2429.197;1;325;325;0;0
INJ26;01.09.2005;0;0;720;0;0;0;2428.284;1;325;325;0;0
INJ26;01.10.2005;0;0;744;0;0;0;2349.109;1;325;325;0;0
INJ26;01.11.2005;0;0;720;0;0;0;2426.522;1;325;325;0;0
INJ26;01.12.2005;0;0;744;0;0;0;2347.424;1;325;325;0;0
INJ26;01.01.2006;0;0;744;0;0;0;2424.804;1;325;325;0;0
INJ26;01.02.2006;0;0;672;0;0;0;2423.953;1;325;325;0;0
INJ26;01.03.2006;0;0;744;0;0;0;2188.689;1;325;325;0;0
INJ26;01.04.2006;0;0;720;0;0;0;2422.356;1;325;325;0;0
INJ26;01.05.2006;0;0;744;0;0;0;2343.446;1;325;325;0;0
INJ26;01.06.2006;0;0;720;0;0;0;2420.751;1;325;325;0;0
INJ26;01.07.2006;0;0;744;0;0;0;2341.915;1;325;325;0;0
INJ26;01.08.2006;0;0;744;0;0;0;2419.187;1;325;325;0;0
INJ26;01.09.2006;0;0;720;0;0;0;2418.401;1;325;325;0;0
INJ26;01.10.2006;0;0;744;0;0;0;2339.66;1;325;325;0;0
INJ26;01.11.2006;0;0;720;0;0;0;2416.876;1;325;325;0;0
INJ26;01.12.2006;0;0;744;0;0;0;2338.198;1;325;325;0;0
INJ26;01.01.2007;0;0;744;0;0;0;2415.382;1;325;325;0;0
INJ26;01.02.2007;0;0;672;0;0;0;2414.635;1;325;325;0;0
INJ26;01.03.2007;0;0;744;0;0;0;2180.353;1;325;325;0;0
INJ26;01.04.2007;0;0;720;0;0;0;2413.223;1;325;325;0;0
INJ26;01.05.2007;0;0;744;0;0;0;2334.703;1;325;325;0;0
INJ26;01.06.2007;0;0;720;0;0;0;2411.823;1;325;325;0;0
INJ26;01.07.2007;0;0;744;0;0;0;2333.381;1;325;325;0;0
INJ26;01.08.2007;0;0;744;0;0;0;2410.487;1;325;325;0;0
INJ26;01.09.2007;0;0;720;0;0;0;2409.827;1;325;325;0;0
INJ26;01.10.2007;0;0;744;0;0;0;2331.48;1;325;325;0;0
INJ26;01.11.2007;0;0;720;0;0;0;2408.55;1;325;325;0;0
INJ26;01.12.2007;0;0;744;0;0;0;2330.257;1;325;325;0;0
INJ26;01.01.2008;0;0;744;0;0;0;2407.298;1;325;325;0;0
INJ26;01.02.2008;0;0;696;0;0;0;2406.666;1;325;325;0;0
INJ26;01.03.2008;0;0;744;0;0;0;2250.841;1;325;325;0;0
INJ26;01.04.2008;0;0;720;0;0;0;2405.439;1;325;325;0;0
INJ26;01.05.2008;0;0;744;0;0;0;2327.251;1;325;325;0;0
INJ26;01.06.2008;0;0;720;0;0;0;2404.195;1;325;325;0;0
INJ26;01.07.2008;0;0;744;0;0;0;2326.05;1;325;325;0;0
INJ26;01.08.2008;0;0;744;0;0;0;2402.956;1;325;325;0;0
INJ26;01.09.2008;0;0;720;0;0;0;2402.32;1;325;325;0;0
INJ26;01.10.2008;0;0;744;0;0;0;2324.228;1;325;325;0;0
INJ26;01.11.2008;0;0;720;0;0;0;2401.057;1;325;325;0;0
INJ26;01.12.2008;0;0;744;0;0;0;2322.984;1;325;325;0;0
INJ26;01.01.2009;0;0;744;0;0;0;2399.734;1;325;325;0;0
INJ26;01.02.2009;0;0;672;0;0;0;2399.032;1;325;325;0;0
INJ26;01.03.2009;0;0;744;0;0;0;2166.281;1;325;325;0;0
INJ26;01.04.2009;0;0;720;0;0;0;2397.654;1;325;325;0;0
INJ26;01.05.2009;0;0;744;0;0;0;2319.614;1;325;325;0;0
INJ26;01.06.2009;0;0;720;0;0;0;2396.188;1;325;325;0;0
INJ26;01.07.2009;0;0;744;0;0;0;2318.194;1;325;325;0;0
INJ26;01.08.2009;0;0;744;0;0;0;2394.728;1;325;325;0;0
INJ26;01.09.2009;0;0;720;0;0;0;2393.999;1;325;325;0;0
INJ26;01.10.2009;0;0;744;0;0;0;2316.099;1;325;325;0;0
INJ26;01.11.2009;0;0;720;0;0;0;2392.595;1;325;325;0;0
INJ26;01.12.2009;0;0;744;0;0;0;2314.756;1;325;325;0;0
INJ26;01.01.2010;0;0;744;0;0;0;2391.216;1;325;325;0;0
INJ26;01.02.2010;0;0;672;0;0;0;2390.515;1;325;325;0;0
INJ26;01.03.2010;0;0;744;0;0;0;2158.601;1;325;325;0;0
INJ26;01.04.2010;0;0;720;0;0;0;2389.174;1;325;325;0;0
INJ26;01.05.2010;0;0;744;0;0;0;2311.436;1;325;325;0;0
INJ26;01.06.2010;0;0;720;0;0;0;2387.759;1;325;325;0;0
INJ26;01.07.2010;0;0;744;0;0;0;2310.045;1;325;325;0;0
INJ26;01.08.2010;0;0;744;0;0;0;2386.296;1;325;325;0;0
INJ26;01.09.2010;0;0;720;0;0;0;2385.53;1;325;325;0;0
INJ26;01.10.2010;0;0;744;0;0;0;2307.845;1;325;325;0;0
INJ26;01.11.2010;0;0;720;0;0;0;2383.976;1;325;325;0;0
INJ26;01.12.2010;0;0;744;0;0;0;2306.318;1;325;325;0;0
INJ26;01.01.2011;0;0;744;0;0;0;2382.373;1;325;325;0;0
INJ26;01.02.2011;0;0;672;0;0;0;2381.535;1;325;325;0;0
INJ26;01.03.2011;0;0;744;0;0;0;2150.366;1;325;325;0;0
INJ26;01.04.2011;0;0;720;0;0;0;2379.89;1;325;325;0;0
INJ26;01.05.2011;0;0;744;0;0;0;2302.286;1;325;325;0;0
INJ26;01.06.2011;0;0;720;0;0;0;2378.116;1;325;325;0;0
INJ26;01.07.2011;0;0;744;0;0;0;2300.533;1;325;325;0;0
INJ26;01.08.2011;0;0;744;0;0;0;2376.267;1;325;325;0;0
INJ26;01.09.2011;0;0;720;0;0;0;2375.298;1;325;325;0;0
INJ26;01.10.2011;0;0;744;0;0;0;2297.747;1;325;325;0;0
INJ26;01.11.2011;0;0;720;0;0;0;2373.323;1;325;325;0;0
INJ26;01.12.2011;0;0;744;0;0;0;2295.79;1;325;325;0;0
INJ26;01.01.2012;0;0;744;0;0;0;2371.249;1;325;325;0;0
INJ26;01.02.2012;0;0;696;0;0;0;2370.152;1;325;325;0;0
INJ26;01.03.2012;0;0;744;0;0;0;2216.258;1;325;325;0;0
INJ26;01.04.2012;0;0;720;0;0;0;2367.956;1;325;325;0;0
INJ26;01.05.2012;0;0;744;0;0;0;2290.474;1;325;325;0;0
INJ26;01.06.2012;0;0;720;0;0;0;2365.618;1;325;325;0;0
INJ26;01.07.2012;0;0;744;0;0;0;2288.148;1;325;325;0;0
INJ26;01.08.2012;0;0;744;0;0;0;2363.146;1;325;325;0;0
INJ26;01.09.2012;0;0;720;0;0;0;2361.837;1;325;325;0;0
INJ26;01.10.2012;0;0;744;0;0;0;2284.387;1;325;325;0;0
INJ26;01.11.2012;0;0;720;0;0;0;2359.144;1;325;325;0;0
INJ26;01.12.2012;0;0;744;0;0;0;2281.703;1;325;325;0;0
INJ26;01.01.2013;0;0;744;0;0;0;2356.28;1;325;325;0;0
INJ26;01.02.2013;0;0;672;0;0;0;2354.753;1;325;325;0;0
INJ26;01.03.2013;0;0;744;0;0;0;2125.591;1;325;325;0;0
INJ26;01.04.2013;0;0;720;0;0;0;2351.703;1;325;325;0;0
INJ26;01.05.2013;0;0;744;0;0;0;2274.264;1;325;325;0;0
INJ26;01.06.2013;0;0;720;0;0;0;2348.325;1;325;325;0;0
INJ26;01.07.2013;0;0;744;0;0;0;2270.87;1;325;325;0;0
INJ26;01.08.2013;0;0;744;0;0;0;2344.67;1;325;325;0;0
INJ26;01.09.2013;0;0;720;0;0;0;2342.697;1;325;325;0;0
INJ26;01.10.2013;0;0;744;0;0;0;2265.199;1;325;325;0;0
INJ26;01.11.2013;0;0;720;0;0;0;2338.554;1;325;325;0;0
INJ26;01.12.2013;0;0;744;0;0;0;2261.014;1;325;325;0;0
INJ26;01.01.2014;0;0;744;0;0;0;2334.028;1;325;325;0;0
INJ26;01.02.2014;0;0;672;0;0;0;2331.552;1;325;325;0;0
INJ26;01.03.2014;0;0;744;0;0;0;2103.803;1;325;325;0;0
INJ26;01.04.2014;0;0;720;0;0;0;2326.478;1;325;325;0;0
INJ26;01.05.2014;0;0;744;0;0;0;2248.73;1;325;325;0;0
INJ26;01.06.2014;0;0;720;0;0;0;2320.646;1;325;325;0;0
INJ26;01.07.2014;0;0;744;0;0;0;2242.789;1;325;325;0;0
INJ26;01.08.2014;0;0;744;0;0;0;2314.198;1;325;325;0;0
INJ26;01.09.2014;0;0;720;0;0;0;2310.634;1;325;325;0;0
INJ26;01.10.2014;0;0;744;0;0;0;2232.603;1;325;325;0;0
INJ26;01.11.2014;0;0;720;0;0;0;2303.113;1;325;325;0;0
INJ26;01.12.2014;0;0;744;0;0;0;2224.978;1;325;325;0;0
INJ26;01.01.2015;0;0;744;0;0;0;2294.814;1;325;325;0;0
INJ26;01.02.2015;0;0;672;0;0;0;2290.296;1;325;325;0;0
INJ26;01.03.2015;0;0;744;0;0;0;2064.795;1;325;325;0;0
INJ26;01.04.2015;0;0;720;0;0;0;2281.047;1;325;325;0;0
INJ26;01.05.2015;0;0;744;0;0;0;2202.623;1;325;325;0;0
INJ26;01.06.2015;0;0;720;0;0;0;2270.624;1;325;325;0;0
INJ26;01.07.2015;0;0;744;0;0;0;2192.103;1;325;325;0;0
INJ26;01.08.2015;0;0;744;0;0;0;2259.305;1;325;325;0;0
INJ26;01.09.2015;0;0;720;0;0;0;2253.192;1;325;325;0;0
INJ26;01.10.2015;0;0;744;0;0;0;2174.56;1;325;325;0;0
INJ26;01.11.2015;0;0;720;0;0;0;2240.464;1;325;325;0;0
INJ26;01.12.2015;0;0;744;0;0;0;2161.762;1;325;325;0;0
INJ26;01.01.2016;0;0;744;0;0;0;2226.727;1;325;325;0;0
INJ26;01.02.2016;0;0;696;0;0;0;2219.419;1;325;325;0;0
INJ26;01.03.2016;0;0;744;0;0;0;2069.687;1;325;325;0;0
INJ26;01.04.2016;0;0;720;0;0;0;2204.741;1;325;325;0;0
INJ26;01.05.2016;0;0;744;0;0;0;2126.215;1;325;325;0;0
INJ26;01.06.2016;0;0;720;0;0;0;2189.002;1;325;325;0;0
INJ26;01.07.2016;0;0;744;0;0;0;2110.697;1;325;325;0;0
INJ26;01.08.2016;0;0;744;0;0;0;2172.633;1;325;325;0;0
INJ26;01.09.2016;0;0;720;0;0;0;2164.056;1;325;325;0;0
INJ26;01.10.2016;0;0;744;0;0;0;2086.149;1;325;325;0;0
INJ26;01.11.2016;0;0;720;0;0;0;2146.918;1;325;325;0;0
INJ26;01.12.2016;0;0;744;0;0;0;2069.315;1;325;325;0;0
INJ26;01.01.2017;0;0;744;0;0;0;2129.292;1;325;325;0;0
INJ26;01.02.2017;0;0;672;0;0;0;2120.284;1;325;325;0;0
INJ26;01.03.2017;0;0;744;0;0;0;1907.759;1;325;325;0;0
INJ26;01.04.2017;0;0;720;0;0;0;2103.101;1;325;325;0;0
INJ26;01.05.2017;0;0;744;0;0;0;2026.744;1;325;325;0;0
INJ26;01.06.2017;0;0;720;0;0;0;2085.205;1;325;325;0;0
INJ26;01.07.2017;0;0;744;0;0;0;2009.463;1;325;325;0;0
INJ26;01.08.2017;0;0;744;0;0;0;2067.464;1;325;325;0;0
INJ26;01.09.2017;0;0;720;0;0;0;2058.601;1;325;325;0;0
INJ26;01.10.2017;0;0;744;0;0;0;1983.962;1;325;325;0;0
INJ26;01.11.2017;0;0;720;0;0;0;2041.402;1;325;325;0;0
INJ26;01.12.2017;0;0;744;0;0;0;1967.517;1;325;325;0;0
INJ26;01.01.2018;0;0;744;0;0;0;2024.65;1;325;325;0;0
INJ26;01.02.2018;0;0;672;0;0;0;2016.345;1;325;325;0;0
INJ26;01.03.2018;0;0;744;0;0;0;1814.546;1;325;325;0;0
INJ26;01.04.2018;0;0;720;0;0;0;2000.984;1;325;325;0;0
INJ26;01.05.2018;0;0;744;0;0;0;1929.12;1;325;325;0;0
INJ26;01.06.2018;0;0;720;0;0;0;1985.762;1;325;325;0;0
INJ26;01.07.2018;0;0;744;0;0;0;1914.712;1;325;325;0;0
INJ26;01.08.2018;0;0;744;0;0;0;1971.211;1;325;325;0;0
INJ26;01.09.2018;0;0;720;0;0;0;1964.097;1;325;325;0;0
INJ26;01.10.2018;0;0;744;0;0;0;1894.275;1;325;325;0;0
INJ26;01.11.2018;0;0;720;0;0;0;1950.729;1;325;325;0;0
INJ26;01.12.2018;0;0;744;0;0;0;1881.722;1;325;325;0;0
INJ26;01.01.2019;0;0;744;0;0;0;1938.161;1;325;325;0;0
INJ26;01.02.2019;0;0;672;0;0;0;1932.08;1;325;325;0;0
INJ26;01.03.2019;0;0;744;0;0;0;1740.263;1;325;325;0;0
INJ26;01.04.2019;0;0;720;0;0;0;1920.943;1;325;325;0;0
INJ26;01.05.2019;0;0;744;0;0;0;1853.732;1;325;325;0;0
INJ26;01.06.2019;0;0;720;0;0;0;1910.095;1;325;325;0;0
INJ26;01.07.2019;0;0;744;0;0;0;1843.553;1;325;325;0;0
INJ26;01.08.2019;0;0;744;0;0;0;1899.916;1;325;325;0;0
INJ26;01.09.2019;0;0;720;0;0;0;1894.995;1;325;325;0;0
INJ26;01.10.2019;0;0;744;0;0;0;1829.404;1;325;325;0;0
INJ26;01.11.2019;0;0;720;0;0;0;1885.777;1;325;325;0;0
INJ26;01.12.2019;0;0;744;0;0;0;1820.794;1;325;325;0;0
INJ26;01.01.2020;0;0;744;0;0;0;1877.242;1;325;325;0;0
INJ26;01.02.2020;0;0;696;0;0;0;1873.175;1;325;325;0;0
INJ26;01.03.2020;0;0;744;0;0;0;1748.897;1;325;325;0;0
INJ26;01.04.2020;0;0;720;0;0;0;1865.702;1;325;325;0;0
INJ26;01.05.2020;0;0;744;0;0;0;1802.042;1;325;325;0;0
INJ26;01.06.2020;0;0;720;0;0;0;1858.573;1;325;325;0;0
INJ26;01.07.2020;0;0;744;0;0;0;1795.48;1;325;325;0;0
INJ26;01.08.2020;0;0;744;0;0;0;1852.13;1;325;325;0;0
INJ26;01.09.2020;0;0;720;0;0;0;1849.038;1;325;325;0;0
INJ26;01.10.2020;0;0;744;0;0;0;1786.583;1;325;325;0;0
INJ26;01.11.2020;0;0;720;0;0;0;1843.275;1;325;325;0;0
INJ26;01.12.2020;0;0;744;0;0;0;1781.258;1;325;325;0;0
INJ26;01.01.2021;0;0;744;0;0;0;1838.023;1;325;325;0;0
INJ26;01.02.2021;0;0;672;0;0;0;1835.535;1;325;325;0;0
INJ26;01.03.2021;0;0;744;0;0;0;1655.955;1;325;325;0;0
INJ26;01.04.2021;0;0;720;0;0;0;1831.097;1;325;325;0;0
INJ26;01.05.2021;0;0;744;0;0;0;1769.978;1;325;325;0;0
INJ26;01.06.2021;0;0;720;0;0;0;1826.872;1;325;325;0;0
INJ26;01.07.2021;0;0;744;0;0;0;1766.043;1;325;325;0;0
INJ26;01.08.2021;0;0;744;0;0;0;1822.959;1;325;325;0;0
INJ26;01.09.2021;0;0;720;0;0;0;1821.077;1;325;325;0;0
INJ26;01.10.2021;0;0;744;0;0;0;1760.633;1;325;325;0;0
INJ26;01.11.2021;0;0;720;0;0;0;1817.568;1;325;325;0;0
INJ26;01.12.2021;0;0;744;0;0;0;1757.349;1;325;325;0;0
INJ26;01.01.2022;0;0;744;0;0;0;1814.289;1;325;325;0;0
INJ26;01.02.2022;0;0;672;0;0;0;1812.705;1;325;325;0;0
INJ26;01.03.2022;0;0;744;0;0;0;1636.027;1;325;325;0;0
INJ26;01.04.2022;0;0;720;0;0;0;1809.827;1;325;325;0;0
INJ26;01.05.2022;0;0;744;0;0;0;1750.093;1;325;325;0;0
INJ26;01.06.2022;0;0;720;0;0;0;1807.03;1;325;325;0;0
INJ26;01.07.2022;0;0;744;0;0;0;1747.468;1;325;325;0;0
INJ26;01.08.2022;0;0;744;0;0;0;1804.4;1;325;325;0;0
INJ26;01.09.2022;0;0;720;0;0;0;1803.123;1;325;325;0;0
INJ26;01.10.2022;0;0;744;0;0;0;1743.796;1;325;325;0;0
INJ26;01.11.2022;0;0;720;0;0;0;1800.716;1;325;325;0;0
INJ26;01.12.2022;0;0;744;0;0;0;1741.531;1;325;325;0;0
INJ26;01.01.2023;0;0;744;0;0;0;1798.443;1;325;325;0;0
INJ26;01.02.2023;0;0;672;0;0;0;1797.336;1;325;325;0;0
INJ26;01.03.2023;0;0;744;0;0;0;1622.521;1;325;325;0;0
INJ26;01.04.2023;0;0;720;0;0;0;1795.313;1;325;325;0;0
INJ26;01.05.2023;0;0;744;0;0;0;1736.445;1;325;325;0;0
INJ26;01.06.2023;0;0;720;0;0;0;1793.334;1;325;325;0;0
INJ26;01.07.2023;0;0;744;0;0;0;1734.581;1;325;325;0;0
INJ26;01.08.2023;0;0;744;0;0;0;1791.46;1;325;325;0;0
INJ26;01.09.2023;0;0;720;0;0;0;1790.545;1;325;325;0;0
INJ26;01.10.2023;0;0;744;0;0;0;1731.951;1;325;325;0;0
INJ26;01.11.2023;0;0;720;0;0;0;1788.814;1;325;325;0;0
INJ26;01.12.2023;0;0;744;0;0;0;1730.318;1;325;325;0;0
INJ26;01.01.2024;0;0;744;0;0;0;1787.169;1;325;325;0;0
INJ26;01.02.2024;0;0;696;0;0;0;1786.365;1;325;325;0;0
INJ26;01.03.2024;0;0;744;0;0;0;1670.427;1;325;325;0;0
INJ26;01.04.2024;0;0;720;0;0;0;1784.863;1;325;325;0;0
INJ26;01.05.2024;0;0;744;0;0;0;1726.585;1;325;325;0;0
INJ26;01.06.2024;0;0;720;0;0;0;1783.408;1;325;325;0;0
INJ26;01.07.2024;0;0;744;0;0;0;1725.211;1;325;325;0;0
INJ26;01.08.2024;0;0;744;0;0;0;1782.022;1;325;325;0;0
INJ26;01.09.2024;0;0;720;0;0;0;1781.341;1;325;325;0;0
INJ26;01.10.2024;0;0;744;0;0;0;1723.257;1;325;325;0;0
INJ26;01.11.2024;0;0;720;0;0;0;1780.051;1;325;325;0;0
INJ26;01.12.2024;0;0;744;0;0;0;1722.036;1;325;325;0;0
INJ26;01.01.2025;0;0;744;0;0;0;1778.819;1;325;325;0;0
INJ26;01.02.2025;0;0;672;0;0;0;1778.214;1;325;325;0;0
INJ26;01.03.2025;0;0;744;0;0;0;1605.645;1;325;325;0;0
INJ26;01.04.2025;0;0;720;0;0;0;1777.101;1;325;325;0;0
INJ26;01.05.2025;0;0;744;0;0;0;1719.244;1;325;325;0;0
INJ26;01.06.2025;0;0;720;0;0;0;1775.999;1;325;325;0;0
INJ26;01.07.2025;0;0;744;0;0;0;1718.201;1;325;325;0;0
INJ26;01.08.2025;0;0;744;0;0;0;1774.944;1;325;325;0;0
INJ26;01.09.2025;0;0;720;0;0;0;1774.426;1;325;325;0;0
INJ26;01.10.2025;0;0;744;0;0;0;1716.712;1;325;325;0;0
INJ26;01.11.2025;0;0;720;0;0;0;1773.439;1;325;325;0;0
INJ26;01.12.2025;0;0;744;0;0;0;1715.777;1;325;325;0;0
INJ26;01.01.2026;0;0;744;0;0;0;1772.493;1;325;325;0;0
INJ26;01.02.2026;0;0;672;0;0;0;1772.027;1;325;325;0;0
INJ26;01.03.2026;0;0;744;0;0;0;1600.168;1;325;325;0;0
INJ26;01.04.2026;0;0;720;0;0;0;1771.168;1;325;325;0;0
INJ26;01.05.2026;0;0;744;0;0;0;1713.622;1;325;325;0;0
INJ26;01.06.2026;0;0;720;0;0;0;1770.314;1;325;325;0;0
INJ26;01.07.2026;0;0;744;0;0;0;1712.813;1;325;325;0;0
INJ26;01.08.2026;0;0;744;0;0;0;1769.494;1;325;325;0;0
INJ26;01.09.2026;0;0;720;0;0;0;1769.09;1;325;325;0;0
INJ26;01.10.2026;0;0;744;0;0;0;1711.651;1;325;325;0;0
INJ26;01.11.2026;0;0;720;0;0;0;1768.317;1;325;325;0;0
INJ26;01.12.2026;0;0;744;0;0;0;1710.917;1;325;325;0;0
INJ26;01.01.2027;0;0;744;0;0;0;1767.572;1;325;325;0;0
INJ26;01.02.2027;0;0;672;0;0;0;1767.205;1;325;325;0;0
INJ26;01.03.2027;0;0;744;0;0;0;1595.891;1;325;325;0;0
INJ26;01.04.2027;0;0;720;0;0;0;1766.526;1;325;325;0;0
INJ26;01.05.2027;0;0;744;0;0;0;1709.217;1;325;325;0;0
INJ26;01.06.2027;0;0;720;0;0;0;1765.851;1;325;325;0;0
INJ26;01.07.2027;0;0;744;0;0;0;1708.576;1;325;325;0;0
INJ26;01.08.2027;0;0;744;0;0;0;1765.202;1;325;325;0;0
INJ26;01.09.2027;0;0;720;0;0;0;1764.881;1;325;325;0;0
INJ26;01.10.2027;0;0;744;0;0;0;1707.656;1;325;325;0;0
INJ26;01.11.2027;0;0;720;0;0;0;1764.269;1;325;325;0;0
INJ26;01.12.2027;0;0;744;0;0;0;1707.075;1;325;325;0;0
INJ26;01.01.2028;0;0;744;0;0;0;1763.68;1;325;325;0;0
INJ26;01.02.2028;0;0;696;0;0;0;1763.388;1;325;325;0;0
INJ26;01.03.2028;0;0;744;0;0;0;1649.369;1;325;325;0;0
INJ26;01.04.2028;0;0;720;0;0;0;1762.836;1;325;325;0;0
INJ26;01.05.2028;0;0;744;0;0;0;1705.711;1;325;325;0;0
INJ26;01.06.2028;0;0;720;0;0;0;1762.297;1;325;325;0;0
INJ26;01.07.2028;0;0;744;0;0;0;1705.199;1;325;325;0;0
INJ26;01.08.2028;0;0;744;0;0;0;1761.777;1;325;325;0;0
INJ26;01.09.2028;0;0;720;0;0;0;1761.521;1;325;325;0;0
INJ26;01.10.2028;0;0;744;0;0;0;1704.461;1;325;325;0;0
INJ26;01.11.2028;0;0;720;0;0;0;1761.029;1;325;325;0;0
INJ26;01.12.2028;0;0;744;0;0;0;1703.992;1;325;325;0;0
INJ26;01.01.2029;0;0;744;0;0;0;1760.553;1;325;325;0;0
INJ26;01.02.2029;0;0;672;0;0;0;1760.317;1;325;325;0;0
INJ26;01.03.2029;0;0;744;0;0;0;1589.775;1;325;325;0;0
INJ26;01.04.2029;0;0;720;0;0;0;1759.88;1;325;325;0;0
INJ26;01.05.2029;0;0;744;0;0;0;1702.9;1;325;325;0;0
INJ26;01.06.2029;0;0;720;0;0;0;1759.443;1;325;325;0;0
INJ26;01.07.2029;0;0;744;0;0;0;1702.485;1;325;325;0;0
INJ26;01.08.2029;0;0;744;0;0;0;1759.022;1;325;325;0;0
INJ26;01.09.2029;0;0;720;0;0;0;1758.815;1;325;325;0;0
INJ26;01.10.2029;0;0;744;0;0;0;1701.886;1;325;325;0;0
INJ26;01.11.2029;0;0;720;0;0;0;1758.415;1;325;325;0;0
INJ26;01.12.2029;0;0;744;0;0;0;1701.506;1;325;325;0;0
INJ26;01.01.2030;0;0;744;0;0;0;1758.029;1;325;325;0;0
INJ26;01.02.2030;0;0;672;0;0;0;1757.837;1;325;325;0;0
INJ26;01.03.2030;0;0;744;0;0;0;1587.57;1;325;325;0;0
INJ26;01.04.2030;0;0;720;0;0;0;1757.483;1;325;325;0;0
INJ26;01.05.2030;0;0;744;0;0;0;1700.618;1;325;325;0;0
INJ26;01.06.2030;0;0;720;0;0;0;1757.126;1;325;325;0;0
